Date,2y,Date,10y,Date,BankRate
29/09/2005,4.183,29/09/2005,4.268,19/07/2005,4.75
28/09/2005,4.218,28/09/2005,4.269,18/07/2005,4.75
27/09/2005,4.249,27/09/2005,4.295,15/07/2005,4.75
26/09/2005,4.216,26/09/2005,4.292,14/07/2005,4.75
23/09/2005,4.163,23/09/2005,4.218,13/07/2005,4.75
22/09/2005,4.137,22/09/2005,4.184,12/07/2005,4.75
21/09/2005,4.135,21/09/2005,4.164,11/07/2005,4.75
20/09/2005,4.182,20/09/2005,4.228,08/07/2005,4.75
19/09/2005,4.177,19/09/2005,4.225,07/07/2005,4.75
16/09/2005,4.187,16/09/2005,4.252,06/07/2005,4.75
15/09/2005,4.176,15/09/2005,4.192,05/07/2005,4.75
14/09/2005,4.182,14/09/2005,4.18,04/07/2005,4.75
13/09/2005,4.176,13/09/2005,4.192,01/07/2005,4.75
12/09/2005,4.2,12/09/2005,4.235,30/06/2005,4.75
09/09/2005,4.123,09/09/2005,4.16,29/06/2005,4.75
08/09/2005,4.145,08/09/2005,4.19,28/06/2005,4.75
07/09/2005,4.155,07/09/2005,4.219,27/06/2005,4.75
06/09/2005,4.128,06/09/2005,4.196,24/06/2005,4.75
05/09/2005,4.11,05/09/2005,4.151,23/06/2005,4.75
02/09/2005,4.11,02/09/2005,4.143,22/06/2005,4.75
01/09/2005,4.079,01/09/2005,4.12,21/06/2005,4.75
31/08/2005,4.108,31/08/2005,4.159,20/06/2005,4.75
30/08/2005,4.132,30/08/2005,4.181,17/06/2005,4.75
29/08/2005,4.169,29/08/2005,4.217,16/06/2005,4.75
26/08/2005,4.171,26/08/2005,4.218,15/06/2005,4.75
25/08/2005,4.153,25/08/2005,4.215,14/06/2005,4.75
24/08/2005,4.176,24/08/2005,4.239,13/06/2005,4.75
23/08/2005,4.19,23/08/2005,4.251,10/06/2005,4.75
22/08/2005,4.197,22/08/2005,4.268,09/06/2005,4.75
19/08/2005,4.212,19/08/2005,4.273,08/06/2005,4.75
18/08/2005,4.215,18/08/2005,4.256,07/06/2005,4.75
17/08/2005,4.224,17/08/2005,4.289,06/06/2005,4.75
16/08/2005,4.225,16/08/2005,4.301,03/06/2005,4.75
15/08/2005,4.233,15/08/2005,4.331,02/06/2005,4.75
12/08/2005,4.244,12/08/2005,4.339,01/06/2005,4.75
11/08/2005,4.285,11/08/2005,4.408,31/05/2005,4.75
10/08/2005,4.271,10/08/2005,4.403,30/05/2005,4.75
09/08/2005,4.237,09/08/2005,4.404,27/05/2005,4.75
08/08/2005,4.234,08/08/2005,4.399,26/05/2005,4.75
05/08/2005,4.233,05/08/2005,4.418,25/05/2005,4.75
04/08/2005,4.199,04/08/2005,4.364,24/05/2005,4.75
03/08/2005,4.243,03/08/2005,4.381,23/05/2005,4.75
02/08/2005,4.234,02/08/2005,4.383,20/05/2005,4.75
01/08/2005,4.231,01/08/2005,4.362,19/05/2005,4.75
29/07/2005,4.17,29/07/2005,4.315,18/05/2005,4.75
28/07/2005,4.148,28/07/2005,4.308,17/05/2005,4.75
27/07/2005,4.131,27/07/2005,4.304,16/05/2005,4.75
26/07/2005,4.125,26/07/2005,4.311,13/05/2005,4.75
25/07/2005,4.094,25/07/2005,4.286,12/05/2005,4.75
22/07/2005,4.1,22/07/2005,4.297,11/05/2005,4.75
21/07/2005,4.164,21/07/2005,4.36,10/05/2005,4.75
20/07/2005,4.107,20/07/2005,4.345,09/05/2005,4.75
19/07/2005,4.104,19/07/2005,4.329,06/05/2005,4.75
18/07/2005,4.079,18/07/2005,4.295,05/05/2005,4.75
15/07/2005,4.108,15/07/2005,4.338,04/05/2005,4.75
14/07/2005,4.122,14/07/2005,4.348,03/05/2005,4.75
13/07/2005,4.111,13/07/2005,4.32,29/04/2005,4.75
12/07/2005,4.134,12/07/2005,4.312,28/04/2005,4.75
11/07/2005,4.113,11/07/2005,4.295,27/04/2005,4.75
08/07/2005,4.057,08/07/2005,4.219,26/04/2005,4.75
07/07/2005,4.045,07/07/2005,4.204,25/04/2005,4.75
06/07/2005,4.153,06/07/2005,4.287,22/04/2005,4.75
05/07/2005,4.152,05/07/2005,4.267,21/04/2005,4.75
04/07/2005,4.107,04/07/2005,4.222,20/04/2005,4.75
01/07/2005,4.095,01/07/2005,4.21,19/04/2005,4.75
30/06/2005,4.065,30/06/2005,4.173,18/04/2005,4.75
29/06/2005,4.135,29/06/2005,4.22,15/04/2005,4.75
28/06/2005,4.15,28/06/2005,4.235,14/04/2005,4.75
27/06/2005,4.11,27/06/2005,4.183,13/04/2005,4.75
24/06/2005,4.144,24/06/2005,4.226,12/04/2005,4.75
23/06/2005,4.152,23/06/2005,4.261,11/04/2005,4.75
22/06/2005,4.187,22/06/2005,4.259,08/04/2005,4.75
21/06/2005,4.302,21/06/2005,4.353,07/04/2005,4.75
20/06/2005,4.352,20/06/2005,4.419,06/04/2005,4.75
17/06/2005,4.335,17/06/2005,4.399,05/04/2005,4.75
16/06/2005,4.344,16/06/2005,4.415,04/04/2005,4.75
15/06/2005,4.351,15/06/2005,4.4,01/04/2005,4.75
14/06/2005,4.319,14/06/2005,4.33,31/03/2005,4.75
13/06/2005,4.272,13/06/2005,4.298,30/03/2005,4.75
10/06/2005,4.256,10/06/2005,4.256,29/03/2005,4.75
09/06/2005,4.239,09/06/2005,4.241,24/03/2005,4.75
08/06/2005,4.183,08/06/2005,4.215,23/03/2005,4.75
07/06/2005,4.199,07/06/2005,4.242,22/03/2005,4.75
06/06/2005,4.227,06/06/2005,4.283,21/03/2005,4.75
03/06/2005,4.199,03/06/2005,4.265,18/03/2005,4.75
02/06/2005,4.186,02/06/2005,4.239,17/03/2005,4.75
01/06/2005,4.189,01/06/2005,4.252,16/03/2005,4.75
31/05/2005,4.248,31/05/2005,4.315,15/03/2005,4.75
30/05/2005,4.307,30/05/2005,4.39,14/03/2005,4.75
27/05/2005,4.308,27/05/2005,4.39,11/03/2005,4.75
26/05/2005,4.299,26/05/2005,4.359,10/03/2005,4.75
25/05/2005,4.257,25/05/2005,4.326,09/03/2005,4.75
24/05/2005,4.265,24/05/2005,4.332,08/03/2005,4.75
23/05/2005,4.285,23/05/2005,4.359,07/03/2005,4.75
20/05/2005,4.324,20/05/2005,4.396,04/03/2005,4.75
19/05/2005,4.308,19/05/2005,4.372,03/03/2005,4.75
18/05/2005,4.283,18/05/2005,4.35,02/03/2005,4.75
17/05/2005,4.293,17/05/2005,4.355,01/03/2005,4.75
16/05/2005,4.304,16/05/2005,4.371,28/02/2005,4.75
13/05/2005,4.296,13/05/2005,4.371,25/02/2005,4.75
12/05/2005,4.337,12/05/2005,4.411,24/02/2005,4.75
11/05/2005,4.381,11/05/2005,4.437,23/02/2005,4.75
10/05/2005,4.464,10/05/2005,4.509,22/02/2005,4.75
09/05/2005,4.49,09/05/2005,4.563,21/02/2005,4.75
06/05/2005,4.518,06/05/2005,4.597,18/02/2005,4.75
05/05/2005,4.48,05/05/2005,4.527,17/02/2005,4.75
04/05/2005,4.509,04/05/2005,4.547,16/02/2005,4.75
03/05/2005,4.5,03/05/2005,4.512,15/02/2005,4.75
02/05/2005,4.517,02/05/2005,4.53,14/02/2005,4.75
29/04/2005,4.518,29/04/2005,4.531,11/02/2005,4.75
28/04/2005,4.515,28/04/2005,4.538,10/02/2005,4.75
27/04/2005,4.543,27/04/2005,4.555,09/02/2005,4.75
26/04/2005,4.563,26/04/2005,4.579,08/02/2005,4.75
25/04/2005,4.578,25/04/2005,4.581,07/02/2005,4.75
22/04/2005,4.588,22/04/2005,4.597,04/02/2005,4.75
21/04/2005,4.589,21/04/2005,4.592,03/02/2005,4.75
20/04/2005,4.607,20/04/2005,4.595,02/02/2005,4.75
19/04/2005,4.578,19/04/2005,4.594,01/02/2005,4.75
18/04/2005,4.54,18/04/2005,4.583,31/01/2005,4.75
15/04/2005,4.557,15/04/2005,4.613,28/01/2005,4.75
14/04/2005,4.594,14/04/2005,4.654,27/01/2005,4.75
13/04/2005,4.594,13/04/2005,4.667,26/01/2005,4.75
12/04/2005,4.63,12/04/2005,4.69,25/01/2005,4.75
11/04/2005,4.625,11/04/2005,4.685,24/01/2005,4.75
08/04/2005,4.628,08/04/2005,4.694,21/01/2005,4.75
07/04/2005,4.607,07/04/2005,4.654,20/01/2005,4.75
06/04/2005,4.652,06/04/2005,4.696,19/01/2005,4.75
05/04/2005,4.664,05/04/2005,4.716,18/01/2005,4.75
04/04/2005,4.653,04/04/2005,4.698,17/01/2005,4.75
01/04/2005,4.691,01/04/2005,4.739,14/01/2005,4.75
31/03/2005,4.677,31/03/2005,4.699,13/01/2005,4.75
30/03/2005,4.716,30/03/2005,4.737,12/01/2005,4.75
29/03/2005,4.756,29/03/2005,4.787,11/01/2005,4.75
28/03/2005,4.774,28/03/2005,4.815,10/01/2005,4.75
25/03/2005,4.773,25/03/2005,4.815,07/01/2005,4.75
24/03/2005,4.773,24/03/2005,4.814,06/01/2005,4.75
23/03/2005,4.778,23/03/2005,4.841,05/01/2005,4.75
22/03/2005,4.735,22/03/2005,4.784,04/01/2005,4.75
21/03/2005,4.779,21/03/2005,4.84,31/12/2004,4.75
18/03/2005,4.778,18/03/2005,4.827,30/12/2004,4.75
17/03/2005,4.764,17/03/2005,4.803,29/12/2004,4.75
16/03/2005,4.767,16/03/2005,4.774,24/12/2004,4.75
15/03/2005,4.787,15/03/2005,4.792,23/12/2004,4.75
14/03/2005,4.823,14/03/2005,4.856,22/12/2004,4.75
11/03/2005,4.831,11/03/2005,4.857,21/12/2004,4.75
10/03/2005,4.843,10/03/2005,4.873,20/12/2004,4.75
09/03/2005,4.844,09/03/2005,4.864,17/12/2004,4.75
08/03/2005,4.841,08/03/2005,4.842,16/12/2004,4.75
07/03/2005,4.798,07/03/2005,4.792,15/12/2004,4.75
04/03/2005,4.794,04/03/2005,4.788,14/12/2004,4.75
03/03/2005,4.818,03/03/2005,4.824,13/12/2004,4.75
02/03/2005,4.833,02/03/2005,4.843,10/12/2004,4.75
01/03/2005,4.796,01/03/2005,4.786,09/12/2004,4.75
28/02/2005,4.77,28/02/2005,4.736,08/12/2004,4.75
25/02/2005,4.775,25/02/2005,4.762,07/12/2004,4.75
24/02/2005,4.795,24/02/2005,4.79,06/12/2004,4.75
23/02/2005,4.753,23/02/2005,4.755,03/12/2004,4.75
22/02/2005,4.708,22/02/2005,4.731,02/12/2004,4.75
21/02/2005,4.689,21/02/2005,4.73,01/12/2004,4.75
18/02/2005,4.647,18/02/2005,4.691,30/11/2004,4.75
17/02/2005,4.622,17/02/2005,4.63,29/11/2004,4.75
16/02/2005,4.604,16/02/2005,4.597,26/11/2004,4.75
15/02/2005,4.621,15/02/2005,4.587,25/11/2004,4.75
14/02/2005,4.625,14/02/2005,4.579,24/11/2004,4.75
11/02/2005,4.581,11/02/2005,4.534,23/11/2004,4.75
10/02/2005,4.555,10/02/2005,4.507,22/11/2004,4.75
09/02/2005,4.576,09/02/2005,4.489,19/11/2004,4.75
08/02/2005,4.551,08/02/2005,4.497,18/11/2004,4.75
07/02/2005,4.536,07/02/2005,4.504,17/11/2004,4.75
04/02/2005,4.518,04/02/2005,4.524,16/11/2004,4.75
03/02/2005,4.545,03/02/2005,4.607,15/11/2004,4.75
02/02/2005,4.518,02/02/2005,4.593,12/11/2004,4.75
01/02/2005,4.51,01/02/2005,4.589,11/11/2004,4.75
31/01/2005,4.515,31/01/2005,4.606,10/11/2004,4.75
28/01/2005,4.506,28/01/2005,4.606,09/11/2004,4.75
27/01/2005,4.528,27/01/2005,4.632,08/11/2004,4.75
26/01/2005,4.503,26/01/2005,4.599,05/11/2004,4.75
25/01/2005,4.472,25/01/2005,4.587,04/11/2004,4.75
24/01/2005,4.469,24/01/2005,4.594,03/11/2004,4.75
21/01/2005,4.467,21/01/2005,4.602,02/11/2004,4.75
20/01/2005,4.511,20/01/2005,4.606,01/11/2004,4.75
19/01/2005,4.495,19/01/2005,4.568,29/10/2004,4.75
18/01/2005,4.476,18/01/2005,4.548,28/10/2004,4.75
17/01/2005,4.363,17/01/2005,4.49,27/10/2004,4.75
14/01/2005,4.386,14/01/2005,4.496,26/10/2004,4.75
13/01/2005,4.375,13/01/2005,4.488,25/10/2004,4.75
12/01/2005,4.414,12/01/2005,4.524,22/10/2004,4.75
11/01/2005,4.414,11/01/2005,4.515,21/10/2004,4.75
10/01/2005,4.412,10/01/2005,4.507,20/10/2004,4.75
07/01/2005,4.425,07/01/2005,4.515,19/10/2004,4.75
06/01/2005,4.419,06/01/2005,4.521,18/10/2004,4.75
05/01/2005,4.439,05/01/2005,4.547,15/10/2004,4.75
04/01/2005,4.429,04/01/2005,4.53,14/10/2004,4.75
03/01/2005,4.44,03/01/2005,4.55,13/10/2004,4.75
31/12/2004,4.437,31/12/2004,4.537,12/10/2004,4.75
30/12/2004,4.469,30/12/2004,4.579,11/10/2004,4.75
29/12/2004,4.475,29/12/2004,4.579,08/10/2004,4.75
28/12/2004,4.386,28/12/2004,4.456,07/10/2004,4.75
27/12/2004,4.384,27/12/2004,4.456,06/10/2004,4.75
24/12/2004,4.394,24/12/2004,4.458,05/10/2004,4.75
23/12/2004,4.398,23/12/2004,4.455,04/10/2004,4.75
22/12/2004,4.429,22/12/2004,4.466,01/10/2004,4.75
21/12/2004,4.483,21/12/2004,4.488,30/09/2004,4.75
20/12/2004,4.486,20/12/2004,4.469,29/09/2004,4.75
17/12/2004,4.485,17/12/2004,4.492,28/09/2004,4.75
16/12/2004,4.436,16/12/2004,4.471,27/09/2004,4.75
15/12/2004,4.384,15/12/2004,4.458,24/09/2004,4.75
14/12/2004,4.409,14/12/2004,4.509,23/09/2004,4.75
13/12/2004,4.388,13/12/2004,4.51,22/09/2004,4.75
10/12/2004,4.396,10/12/2004,4.524,21/09/2004,4.75
09/12/2004,4.391,09/12/2004,4.53,20/09/2004,4.75
08/12/2004,4.413,08/12/2004,4.552,17/09/2004,4.75
07/12/2004,4.421,07/12/2004,4.576,16/09/2004,4.75
06/12/2004,4.446,06/12/2004,4.601,15/09/2004,4.75
03/12/2004,4.489,03/12/2004,4.645,14/09/2004,4.75
02/12/2004,4.521,02/12/2004,4.681,13/09/2004,4.75
01/12/2004,4.481,01/12/2004,4.626,10/09/2004,4.75
30/11/2004,4.425,30/11/2004,4.596,09/09/2004,4.75
29/11/2004,4.398,29/11/2004,4.598,08/09/2004,4.75
26/11/2004,4.408,26/11/2004,4.576,07/09/2004,4.75
25/11/2004,4.43,25/11/2004,4.576,06/09/2004,4.75
24/11/2004,4.483,24/11/2004,4.614,03/09/2004,4.75
23/11/2004,4.5,23/11/2004,4.619,02/09/2004,4.75
22/11/2004,4.54,22/11/2004,4.64,01/09/2004,4.75
19/11/2004,4.577,19/11/2004,4.682,31/08/2004,4.75
18/11/2004,4.584,18/11/2004,4.706,30/08/2004,4.75
17/11/2004,4.534,17/11/2004,4.656,27/08/2004,4.75
16/11/2004,4.504,16/11/2004,4.623,26/08/2004,4.75
15/11/2004,4.492,15/11/2004,4.638,25/08/2004,4.75
12/11/2004,4.509,12/11/2004,4.654,24/08/2004,4.75
11/11/2004,4.538,11/11/2004,4.694,23/08/2004,4.75
10/11/2004,4.586,10/11/2004,4.749,20/08/2004,4.75
09/11/2004,4.633,09/11/2004,4.755,19/08/2004,4.75
08/11/2004,4.651,08/11/2004,4.783,18/08/2004,4.75
05/11/2004,4.661,05/11/2004,4.797,17/08/2004,4.75
04/11/2004,4.593,04/11/2004,4.74,16/08/2004,4.75
03/11/2004,4.624,03/11/2004,4.791,13/08/2004,4.75
02/11/2004,4.632,02/11/2004,4.809,12/08/2004,4.75
01/11/2004,4.559,01/11/2004,4.742,11/08/2004,4.75
29/10/2004,4.564,29/10/2004,4.738,10/08/2004,4.75
28/10/2004,4.579,28/10/2004,4.748,09/08/2004,4.75
27/10/2004,4.539,27/10/2004,4.714,06/08/2004,4.75
26/10/2004,4.503,26/10/2004,4.691,05/08/2004,4.75
25/10/2004,4.484,25/10/2004,4.68,04/08/2004,4.5
22/10/2004,4.511,22/10/2004,4.7,03/08/2004,4.5
21/10/2004,4.54,21/10/2004,4.703,02/08/2004,4.5
20/10/2004,4.511,20/10/2004,4.691,30/07/2004,4.5
19/10/2004,4.583,19/10/2004,4.752,29/07/2004,4.5
18/10/2004,4.564,18/10/2004,4.722,28/07/2004,4.5
15/10/2004,4.593,15/10/2004,4.737,27/07/2004,4.5
14/10/2004,4.57,14/10/2004,4.73,26/07/2004,4.5
13/10/2004,4.578,13/10/2004,4.753,23/07/2004,4.5
12/10/2004,4.562,12/10/2004,4.747,22/07/2004,4.5
11/10/2004,4.616,11/10/2004,4.8,21/07/2004,4.5
08/10/2004,4.618,08/10/2004,4.79,20/07/2004,4.5
07/10/2004,4.67,07/10/2004,4.86,19/07/2004,4.5
06/10/2004,4.667,06/10/2004,4.837,16/07/2004,4.5
05/10/2004,4.678,05/10/2004,4.841,15/07/2004,4.5
04/10/2004,4.715,04/10/2004,4.89,14/07/2004,4.5
01/10/2004,4.685,01/10/2004,4.863,13/07/2004,4.5
30/09/2004,4.679,30/09/2004,4.833,12/07/2004,4.5
29/09/2004,4.691,29/09/2004,4.828,09/07/2004,4.5
28/09/2004,4.723,28/09/2004,4.81,08/07/2004,4.5
27/09/2004,4.723,27/09/2004,4.796,07/07/2004,4.5
24/09/2004,4.764,24/09/2004,4.831,06/07/2004,4.5
23/09/2004,4.739,23/09/2004,4.81,05/07/2004,4.5
22/09/2004,4.727,22/09/2004,4.831,02/07/2004,4.5
21/09/2004,4.779,21/09/2004,4.885,01/07/2004,4.5
20/09/2004,4.804,20/09/2004,4.895,30/06/2004,4.5
17/09/2004,4.819,17/09/2004,4.915,29/06/2004,4.5
16/09/2004,4.835,16/09/2004,4.933,28/06/2004,4.5
15/09/2004,4.783,15/09/2004,4.916,25/06/2004,4.5
14/09/2004,4.761,14/09/2004,4.91,24/06/2004,4.5
13/09/2004,4.786,13/09/2004,4.926,23/06/2004,4.5
10/09/2004,4.772,10/09/2004,4.908,22/06/2004,4.5
09/09/2004,4.798,09/09/2004,4.928,21/06/2004,4.5
08/09/2004,4.832,08/09/2004,4.97,18/06/2004,4.5
07/09/2004,4.833,07/09/2004,4.985,17/06/2004,4.5
06/09/2004,4.814,06/09/2004,4.978,16/06/2004,4.5
03/09/2004,4.86,03/09/2004,5.027,15/06/2004,4.5
